,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.92,0.0,0.01
0.80,0.08,0.01,0.91,0.5,0.65
0.90,0.02,0.07,0.88,0.99,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.92,0.0,0.01
0.80,0.08,0.01,0.91,0.5,0.65
0.90,0.02,0.07,0.88,0.99,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.92,0.0,0.01
0.80,0.08,0.01,0.91,0.5,0.65
0.90,0.02,0.07,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 15560.53 seconds
