,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.03,0.0,0.87,0.13,0.23
0.60,0.14,0.07,0.9,0.59,0.71
0.65,0.19,0.13,0.9,0.73,0.81
0.70,0.27,0.2,0.9,0.86,0.88
0.75,0.25,0.22,0.9,0.95,0.92
0.80,0.12,0.14,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
max
0.50,0.03,0.0,0.87,0.13,0.23
0.60,0.14,0.07,0.9,0.59,0.71
0.65,0.19,0.13,0.9,0.73,0.81
0.70,0.27,0.2,0.9,0.86,0.88
0.75,0.25,0.22,0.9,0.95,0.92
0.80,0.12,0.14,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
min
0.50,0.03,0.0,0.87,0.13,0.23
0.60,0.14,0.07,0.9,0.59,0.71
0.65,0.19,0.13,0.9,0.73,0.81
0.70,0.27,0.2,0.9,0.86,0.88
0.75,0.25,0.22,0.9,0.95,0.92
0.80,0.12,0.14,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 12069.68 seconds
