,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,0.98,0.02,0.04
0.50,0.05,0.01,0.95,0.16,0.28
0.55,0.15,0.03,0.96,0.45,0.62
0.60,0.24,0.14,0.97,0.64,0.77
0.65,0.35,0.33,0.97,0.78,0.86
0.70,0.48,0.46,0.96,0.88,0.92
0.75,0.68,0.58,0.96,0.95,0.95
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.56,0.57,0.94,1.0,0.97
0.90,0.5,0.5,0.93,1.0,0.97
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,0.98,0.02,0.04
0.50,0.05,0.01,0.95,0.16,0.28
0.55,0.15,0.03,0.96,0.45,0.62
0.60,0.24,0.14,0.97,0.64,0.77
0.65,0.35,0.33,0.97,0.78,0.86
0.70,0.48,0.46,0.96,0.88,0.92
0.75,0.68,0.58,0.96,0.95,0.95
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.56,0.57,0.94,1.0,0.97
0.90,0.5,0.5,0.93,1.0,0.97
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,0.98,0.02,0.04
0.50,0.05,0.01,0.95,0.16,0.28
0.55,0.15,0.03,0.96,0.45,0.62
0.60,0.24,0.14,0.97,0.64,0.77
0.65,0.35,0.33,0.97,0.78,0.86
0.70,0.48,0.46,0.96,0.88,0.92
0.75,0.68,0.58,0.96,0.95,0.95
0.80,0.64,0.63,0.95,0.99,0.97
0.85,0.56,0.57,0.94,1.0,0.97
0.90,0.5,0.5,0.93,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 801.01 seconds
