,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.94,0.04,0.07
0.55,0.08,0.01,0.96,0.25,0.39
0.60,0.15,0.04,0.97,0.45,0.61
0.65,0.25,0.15,0.97,0.66,0.79
0.70,0.37,0.38,0.97,0.8,0.88
0.75,0.53,0.52,0.96,0.9,0.93
0.80,0.62,0.59,0.95,0.97,0.96
0.85,0.42,0.42,0.92,0.99,0.96
0.90,0.19,0.21,0.9,1.0,0.94
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.94,0.04,0.07
0.55,0.08,0.01,0.96,0.25,0.39
0.60,0.15,0.04,0.97,0.45,0.61
0.65,0.25,0.15,0.97,0.66,0.79
0.70,0.37,0.38,0.97,0.8,0.88
0.75,0.53,0.52,0.96,0.9,0.93
0.80,0.62,0.59,0.95,0.97,0.96
0.85,0.42,0.42,0.92,0.99,0.96
0.90,0.19,0.21,0.9,1.0,0.94
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.94,0.04,0.07
0.55,0.08,0.01,0.96,0.25,0.39
0.60,0.15,0.04,0.97,0.45,0.61
0.65,0.25,0.15,0.97,0.66,0.79
0.70,0.37,0.38,0.97,0.8,0.88
0.75,0.53,0.52,0.96,0.9,0.93
0.80,0.62,0.59,0.95,0.97,0.96
0.85,0.42,0.42,0.92,0.99,0.96
0.90,0.19,0.21,0.9,1.0,0.94
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 411.07 seconds
