,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.22,0.16,0.9,0.82,0.86
0.65,0.29,0.2,0.9,0.9,0.9
0.70,0.22,0.17,0.89,0.94,0.92
0.75,0.13,0.14,0.89,0.97,0.93
0.80,0.06,0.08,0.88,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,1.0,0.93
max
0.60,0.22,0.16,0.9,0.82,0.86
0.65,0.29,0.2,0.9,0.9,0.9
0.70,0.22,0.17,0.89,0.94,0.92
0.75,0.13,0.14,0.89,0.97,0.93
0.80,0.06,0.08,0.88,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,1.0,0.93
min
0.60,0.22,0.16,0.9,0.82,0.86
0.65,0.29,0.2,0.9,0.9,0.9
0.70,0.22,0.17,0.89,0.94,0.92
0.75,0.13,0.14,0.89,0.97,0.93
0.80,0.06,0.08,0.88,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
0.90,-0.02,0.04,0.88,1.0,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 4301.76 seconds
