,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.07,0.01,0.84,0.31,0.46
0.40,0.1,0.04,0.87,0.5,0.63
0.50,0.15,0.11,0.89,0.66,0.76
0.60,0.19,0.16,0.9,0.77,0.83
0.70,0.29,0.22,0.9,0.88,0.89
0.75,0.26,0.21,0.9,0.94,0.92
0.80,0.16,0.16,0.89,0.98,0.93
0.90,0.0,0.05,0.88,1.0,0.93
max
0.30,0.07,0.01,0.84,0.31,0.46
0.40,0.1,0.04,0.87,0.5,0.63
0.50,0.15,0.11,0.89,0.66,0.76
0.60,0.19,0.16,0.9,0.77,0.83
0.70,0.29,0.22,0.9,0.88,0.89
0.75,0.26,0.21,0.9,0.94,0.92
0.80,0.16,0.16,0.89,0.98,0.93
0.90,-0.0,0.05,0.88,1.0,0.93
min
0.30,0.07,0.01,0.84,0.31,0.46
0.40,0.1,0.04,0.87,0.5,0.63
0.50,0.15,0.11,0.89,0.66,0.76
0.60,0.19,0.16,0.9,0.77,0.83
0.70,0.29,0.22,0.9,0.88,0.89
0.75,0.26,0.21,0.9,0.94,0.92
0.80,0.16,0.16,0.89,0.98,0.93
0.90,-0.0,0.05,0.88,1.0,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 13324.26 seconds
